Refinery Configuration,Config,Capture Scenario,Year,PADD,Scenario,API,Sul,"Total Avoided CO2,kt/y","Marginal Abatement Cost, $/t"
Medium Conversion:  FCC (1),1,Hydrotreater,2035,4,HIGH,HEAVY,SOUR,412.9263914,196.85264
Medium Conversion:  FCC (1),1,Steam Boiler,2035,4,HIGH,HEAVY,SOUR,50.74364324,274.6948713
Medium Conversion:  FCC (1),1,SMR,2035,4,HIGH,HEAVY,SOUR,136.9367913,189.2277029
Medium Conversion:  FCC (1),1,Others,2035,4,HIGH,HEAVY,SOUR,96.2612873,240.8784525
Medium Conversion: GO-HC (2),2,ADU/VDU,2035,4,HIGH,HEAVY,SOUR,0,0
Medium Conversion: GO-HC (2),2,CNR,2035,4,HIGH,HEAVY,SOUR,0,0
Medium Conversion: GO-HC (2),2,FCC/RFCC,2035,4,HIGH,HEAVY,SOUR,0,0
Medium Conversion: GO-HC (2),2,Coker,2035,4,HIGH,HEAVY,SOUR,0,0
Medium Conversion: GO-HC (2),2,Hydrotreater,2035,4,HIGH,HEAVY,SOUR,0,0
Medium Conversion: GO-HC (2),2,Steam Boiler,2035,4,HIGH,HEAVY,SOUR,0,0
Medium Conversion: GO-HC (2),2,SMR,2035,4,HIGH,HEAVY,SOUR,0,0
Medium Conversion: GO-HC (2),2,Others,2035,4,HIGH,HEAVY,SOUR,0,0
Medium Conversion: FCC & GO-HC (3),3,ADU/VDU,2035,4,HIGH,HEAVY,SOUR,67.19897586,246.5812899
Medium Conversion: FCC & GO-HC (3),3,CNR,2035,4,HIGH,HEAVY,SOUR,40.21095259,270.8701371
Medium Conversion: FCC & GO-HC (3),3,FCC/RFCC,2035,4,HIGH,HEAVY,SOUR,40.66424793,202.1065195
Medium Conversion: FCC & GO-HC (3),3,Coker,2035,4,HIGH,HEAVY,SOUR,32.42068138,284.7880479
Medium Conversion: FCC & GO-HC (3),3,Hydrotreater,2035,4,HIGH,HEAVY,SOUR,70.25243614,249.2690848
Medium Conversion: FCC & GO-HC (3),3,Steam Boiler,2035,4,HIGH,HEAVY,SOUR,7.444843004,449.3445892
Medium Conversion: FCC & GO-HC (3),3,SMR,2035,4,HIGH,HEAVY,SOUR,23.92935682,275.9086006
Medium Conversion: FCC & GO-HC (3),3,Others,2035,4,HIGH,HEAVY,SOUR,22.33115675,314.9051831
Deep Conversion: FCC (4),4,ADU/VDU,2035,4,HIGH,HEAVY,SOUR,226.9640164,210.576552
Deep Conversion: FCC (4),4,CNR,2035,4,HIGH,HEAVY,SOUR,126.7551935,226.2358804
Deep Conversion: FCC (4),4,FCC/RFCC,2035,4,HIGH,HEAVY,SOUR,278.4840823,141.0919567
Deep Conversion: FCC (4),4,Coker,2035,4,HIGH,HEAVY,SOUR,89.56233986,240.4518304
Deep Conversion: FCC (4),4,Hydrotreater,2035,4,HIGH,HEAVY,SOUR,270.4643963,205.8915033
Deep Conversion: FCC (4),4,Steam Boiler,2035,4,HIGH,HEAVY,SOUR,29.95163631,303.4273007
Deep Conversion: FCC (4),4,SMR,2035,4,HIGH,HEAVY,SOUR,99.42864268,197.5692238
Deep Conversion: FCC (4),4,Others,2035,4,HIGH,HEAVY,SOUR,60.01216007,257.0829819
Deep Conversion: GO-HC (5),5,ADU/VDU,2035,4,HIGH,HEAVY,SOUR,0,0
Deep Conversion: GO-HC (5),5,CNR,2035,4,HIGH,HEAVY,SOUR,0,0
Deep Conversion: GO-HC (5),5,FCC/RFCC,2035,4,HIGH,HEAVY,SOUR,0,0
Deep Conversion: GO-HC (5),5,Coker,2035,4,HIGH,HEAVY,SOUR,0,0
Deep Conversion: GO-HC (5),5,Hydrotreater,2035,4,HIGH,HEAVY,SOUR,0,0
Deep Conversion: GO-HC (5),5,Steam Boiler,2035,4,HIGH,HEAVY,SOUR,0,0
Deep Conversion: GO-HC (5),5,SMR,2035,4,HIGH,HEAVY,SOUR,0,0
Deep Conversion: GO-HC (5),5,Others,2035,4,HIGH,HEAVY,SOUR,0,0
Deep Conversion: FCC & GO-HC (6),6,ADU/VDU,2035,4,HIGH,HEAVY,SOUR,92.55713824,237.036985
Deep Conversion: FCC & GO-HC (6),6,CNR,2035,4,HIGH,HEAVY,SOUR,46.70644291,264.5001227
Deep Conversion: FCC & GO-HC (6),6,FCC/RFCC,2035,4,HIGH,HEAVY,SOUR,79.01426247,176.3860892
Deep Conversion: FCC & GO-HC (6),6,Coker,2035,4,HIGH,HEAVY,SOUR,38.1838955,276.9233374
Deep Conversion: FCC & GO-HC (6),6,Hydrotreater,2035,4,HIGH,HEAVY,SOUR,86.46441682,240.7252203
Deep Conversion: FCC & GO-HC (6),6,Steam Boiler,2035,4,HIGH,HEAVY,SOUR,12.6419976,376.4686294
Deep Conversion: FCC & GO-HC (6),6,SMR,2035,4,HIGH,HEAVY,SOUR,67.2566597,208.8904974
Deep Conversion: FCC & GO-HC (6),6,Others,2035,4,HIGH,HEAVY,SOUR,28.38519296,299.1508383
Hydroskimming Configuration (0),0,ADU/VDU,2050,4,HIGH,HEAVY,SOUR,3.427296336,620.3553509
Hydroskimming Configuration (0),0,CNR,2050,4,HIGH,HEAVY,SOUR,2.332331563,763.1677678
Hydroskimming Configuration (0),0,FCC/RFCC,2050,4,HIGH,HEAVY,SOUR,3.52E-17,0
Hydroskimming Configuration (0),0,Coker,2050,4,HIGH,HEAVY,SOUR,2.03E-17,0
Hydroskimming Configuration (0),0,Hydrotreater,2050,4,HIGH,HEAVY,SOUR,3.028764509,681.9082398
Hydroskimming Configuration (0),0,Steam Boiler,2050,4,HIGH,HEAVY,SOUR,0.454932906,2444.989117
Hydroskimming Configuration (0),0,SMR,2050,4,HIGH,HEAVY,SOUR,0.542198118,2799.96066
Hydroskimming Configuration (0),0,Others,2050,4,HIGH,HEAVY,SOUR,0.785505376,1652.009565
Medium Conversion:  FCC (1),1,ADU/VDU,2050,4,HIGH,HEAVY,SOUR,192.6016243,212.2593557
Medium Conversion:  FCC (1),1,CNR,2050,4,HIGH,HEAVY,SOUR,30.60087311,291.438232
Medium Conversion:  FCC (1),1,FCC/RFCC,2050,4,HIGH,HEAVY,SOUR,181.884641,150.5062282
Medium Conversion:  FCC (1),1,Coker,2050,4,HIGH,HEAVY,SOUR,92.11222312,235.4220677
Medium Conversion:  FCC (1),1,Hydrotreater,2050,4,HIGH,HEAVY,SOUR,194.9019855,212.2307966
Medium Conversion:  FCC (1),1,Steam Boiler,2050,4,HIGH,HEAVY,SOUR,17.02043165,344.3380768
Medium Conversion:  FCC (1),1,SMR,2050,4,HIGH,HEAVY,SOUR,54.47815528,221.1763142
Medium Conversion:  FCC (1),1,Others,2050,4,HIGH,HEAVY,SOUR,37.72828731,278.0396743
Medium Conversion: GO-HC (2),2,ADU/VDU,2050,4,HIGH,HEAVY,SOUR,0,0
Medium Conversion: GO-HC (2),2,CNR,2050,4,HIGH,HEAVY,SOUR,0,0
Medium Conversion: GO-HC (2),2,FCC/RFCC,2050,4,HIGH,HEAVY,SOUR,0,0
Medium Conversion: GO-HC (2),2,Coker,2050,4,HIGH,HEAVY,SOUR,0,0
Medium Conversion: GO-HC (2),2,Hydrotreater,2050,4,HIGH,HEAVY,SOUR,0,0
Medium Conversion: GO-HC (2),2,Steam Boiler,2050,4,HIGH,HEAVY,SOUR,0,0
Medium Conversion: GO-HC (2),2,SMR,2050,4,HIGH,HEAVY,SOUR,0,0
Medium Conversion: GO-HC (2),2,Others,2050,4,HIGH,HEAVY,SOUR,0,0
Medium Conversion: FCC & GO-HC (3),3,ADU/VDU,2050,4,HIGH,HEAVY,SOUR,57.47367534,250.6491698
Medium Conversion: FCC & GO-HC (3),3,CNR,2050,4,HIGH,HEAVY,SOUR,19.37402083,318.1110867
Medium Conversion: FCC & GO-HC (3),3,FCC/RFCC,2050,4,HIGH,HEAVY,SOUR,47.59893001,193.2053109
Medium Conversion: FCC & GO-HC (3),3,Coker,2050,4,HIGH,HEAVY,SOUR,28.09045017,290.499487
Medium Conversion: FCC & GO-HC (3),3,Hydrotreater,2050,4,HIGH,HEAVY,SOUR,47.70555724,261.282652
Medium Conversion: FCC & GO-HC (3),3,Steam Boiler,2050,4,HIGH,HEAVY,SOUR,4.96035454,524.5559587
Medium Conversion: FCC & GO-HC (3),3,SMR,2050,4,HIGH,HEAVY,SOUR,25.38307128,268.6838974
Medium Conversion: FCC & GO-HC (3),3,Others,2050,4,HIGH,HEAVY,SOUR,18.37434175,327.4552399
Deep Conversion: FCC (4),4,ADU/VDU,2050,4,HIGH,HEAVY,SOUR,174.4333941,215.3952371
Deep Conversion: FCC (4),4,CNR,2050,4,HIGH,HEAVY,SOUR,59.89150435,250.8672195
Deep Conversion: FCC (4),4,FCC/RFCC,2050,4,HIGH,HEAVY,SOUR,187.5368842,149.6385093
Deep Conversion: FCC (4),4,Coker,2050,4,HIGH,HEAVY,SOUR,97.74090568,233.2569846
Deep Conversion: FCC (4),4,Hydrotreater,2050,4,HIGH,HEAVY,SOUR,194.1030368,212.6386581
Deep Conversion: FCC (4),4,Steam Boiler,2050,4,HIGH,HEAVY,SOUR,16.30402222,348.2491901
Deep Conversion: FCC (4),4,SMR,2050,4,HIGH,HEAVY,SOUR,54.37654157,221.0431493
Deep Conversion: FCC (4),4,Others,2050,4,HIGH,HEAVY,SOUR,34.10346331,284.9019968
Deep Conversion: GO-HC (5),5,ADU/VDU,2050,4,HIGH,HEAVY,SOUR,0,0
Deep Conversion: GO-HC (5),5,CNR,2050,4,HIGH,HEAVY,SOUR,0,0
Deep Conversion: GO-HC (5),5,FCC/RFCC,2050,4,HIGH,HEAVY,SOUR,0,0
Deep Conversion: GO-HC (5),5,Coker,2050,4,HIGH,HEAVY,SOUR,0,0
Deep Conversion: GO-HC (5),5,Hydrotreater,2050,4,HIGH,HEAVY,SOUR,0,0
Deep Conversion: GO-HC (5),5,Steam Boiler,2050,4,HIGH,HEAVY,SOUR,0,0
Deep Conversion: GO-HC (5),5,SMR,2050,4,HIGH,HEAVY,SOUR,0,0
Deep Conversion: GO-HC (5),5,Others,2050,4,HIGH,HEAVY,SOUR,0,0
Deep Conversion: FCC & GO-HC (6),6,ADU/VDU,2050,4,HIGH,HEAVY,SOUR,110.8497834,229.6973201
Deep Conversion: FCC & GO-HC (6),6,CNR,2050,4,HIGH,HEAVY,SOUR,54.54511619,255.2340256
Deep Conversion: FCC & GO-HC (6),6,FCC/RFCC,2050,4,HIGH,HEAVY,SOUR,93.4653804,169.6119968
Deep Conversion: FCC & GO-HC (6),6,Coker,2050,4,HIGH,HEAVY,SOUR,50.24099228,260.2217683
Deep Conversion: FCC & GO-HC (6),6,Hydrotreater,2050,4,HIGH,HEAVY,SOUR,111.0418211,230.2836614
Deep Conversion: FCC & GO-HC (6),6,Steam Boiler,2050,4,HIGH,HEAVY,SOUR,11.30512064,386.7922128
Deep Conversion: FCC & GO-HC (6),6,SMR,2050,4,HIGH,HEAVY,SOUR,46.72234623,228.0327443
Deep Conversion: FCC & GO-HC (6),6,Others,2050,4,HIGH,HEAVY,SOUR,34.5936196,283.2084972
Hydroskimming Configuration (0),0,ADU/VDU,2035,5,LOW,HEAVY,SOUR,405.8235199,256.8731063
Hydroskimming Configuration (0),0,CNR,2035,5,LOW,HEAVY,SOUR,346.8117678,261.8752252
Hydroskimming Configuration (0),0,FCC/RFCC,2035,5,LOW,HEAVY,SOUR,3.55E-17,0
Hydroskimming Configuration (0),0,Coker,2035,5,LOW,HEAVY,SOUR,1.74E-17,0
Hydroskimming Configuration (0),0,Hydrotreater,2035,5,LOW,HEAVY,SOUR,384.1739211,258.5113104
Hydroskimming Configuration (0),0,Steam Boiler,2035,5,LOW,HEAVY,SOUR,72.37160034,330.8810031
Hydroskimming Configuration (0),0,SMR,2035,5,LOW,HEAVY,SOUR,0,0
Hydroskimming Configuration (0),0,Others,2035,5,LOW,HEAVY,SOUR,50.0501311,370.203708
Medium Conversion:  FCC (1),1,ADU/VDU,2035,5,LOW,HEAVY,SOUR,362.5277492,248.7562946
Medium Conversion:  FCC (1),1,CNR,2035,5,LOW,HEAVY,SOUR,54.48519607,332.4121757
Medium Conversion:  FCC (1),1,FCC/RFCC,2035,5,LOW,HEAVY,SOUR,300.3234969,173.9166441
Medium Conversion:  FCC (1),1,Coker,2035,5,LOW,HEAVY,SOUR,241.0327493,260.6109983
Medium Conversion:  FCC (1),1,Hydrotreater,2035,5,LOW,HEAVY,SOUR,299.866331,254.4057638
Medium Conversion:  FCC (1),1,Steam Boiler,2035,5,LOW,HEAVY,SOUR,36.54083955,368.7436617
Medium Conversion:  FCC (1),1,SMR,2035,5,LOW,HEAVY,SOUR,119.6495042,237.6671928
Medium Conversion:  FCC (1),1,Others,2035,5,LOW,HEAVY,SOUR,74.72355953,314.7085407
Medium Conversion: GO-HC (2),2,ADU/VDU,2035,5,LOW,HEAVY,SOUR,257.7640101,270.3615215
Medium Conversion: GO-HC (2),2,CNR,2035,5,LOW,HEAVY,SOUR,89.04655261,312.950072
Medium Conversion: GO-HC (2),2,FCC/RFCC,2035,5,LOW,HEAVY,SOUR,1.60E-11,0
Medium Conversion: GO-HC (2),2,Coker,2035,5,LOW,HEAVY,SOUR,145.3404962,291.0991916
Medium Conversion: GO-HC (2),2,Hydrotreater,2035,5,LOW,HEAVY,SOUR,154.4325019,289.0737506
Medium Conversion: GO-HC (2),2,Steam Boiler,2035,5,LOW,HEAVY,SOUR,25.15845938,399.1749628
Medium Conversion: GO-HC (2),2,SMR,2035,5,LOW,HEAVY,SOUR,428.1495491,196.4337195
Medium Conversion: GO-HC (2),2,Others,2035,5,LOW,HEAVY,SOUR,141.2116096,292.6929982
Medium Conversion: FCC & GO-HC (3),3,ADU/VDU,2035,5,LOW,HEAVY,SOUR,368.8210639,250.5647687
Medium Conversion: FCC & GO-HC (3),3,CNR,2035,5,LOW,HEAVY,SOUR,161.5602623,278.3414542
Medium Conversion: FCC & GO-HC (3),3,FCC/RFCC,2035,5,LOW,HEAVY,SOUR,296.8775227,173.7540516
Medium Conversion: FCC & GO-HC (3),3,Coker,2035,5,LOW,HEAVY,SOUR,213.6170762,268.086546
Medium Conversion: FCC & GO-HC (3),3,Hydrotreater,2035,5,LOW,HEAVY,SOUR,348.1157281,251.8403525
Medium Conversion: FCC & GO-HC (3),3,Steam Boiler,2035,5,LOW,HEAVY,SOUR,46.70385407,352.0328088
Medium Conversion: FCC & GO-HC (3),3,SMR,2035,5,LOW,HEAVY,SOUR,135.2456147,233.2014066
Medium Conversion: FCC & GO-HC (3),3,Others,2035,5,LOW,HEAVY,SOUR,85.60789342,311.3459579
Deep Conversion: FCC (4),4,ADU/VDU,2035,5,LOW,HEAVY,SOUR,363.4341481,247.8256817
Deep Conversion: FCC (4),4,CNR,2035,5,LOW,HEAVY,SOUR,62.8276471,323.373173
Deep Conversion: FCC (4),4,FCC/RFCC,2035,5,LOW,HEAVY,SOUR,373.7672981,167.6584649
Deep Conversion: FCC (4),4,Coker,2035,5,LOW,HEAVY,SOUR,231.5791553,261.5363452
Deep Conversion: FCC (4),4,Hydrotreater,2035,5,LOW,HEAVY,SOUR,286.6154496,255.2450517
Deep Conversion: FCC (4),4,Steam Boiler,2035,5,LOW,HEAVY,SOUR,43.0070098,357.3971128
Deep Conversion: FCC (4),4,SMR,2035,5,LOW,HEAVY,SOUR,166.9407471,224.8877443
Deep Conversion: FCC (4),4,Others,2035,5,LOW,HEAVY,SOUR,75.38677513,315.0770343
Deep Conversion: GO-HC (5),5,ADU/VDU,2035,5,LOW,HEAVY,SOUR,465.8976751,255.9428213
Deep Conversion: GO-HC (5),5,CNR,2035,5,LOW,HEAVY,SOUR,305.2164182,268.2358956
Deep Conversion: GO-HC (5),5,FCC/RFCC,2035,5,LOW,HEAVY,SOUR,2.68E-11,0
Deep Conversion: GO-HC (5),5,Coker,2035,5,LOW,HEAVY,SOUR,251.2153822,274.552773
Deep Conversion: GO-HC (5),5,Hydrotreater,2035,5,LOW,HEAVY,SOUR,349.9640335,264.4676759
Deep Conversion: GO-HC (5),5,Steam Boiler,2035,5,LOW,HEAVY,SOUR,64.28120159,337.561119
Deep Conversion: GO-HC (5),5,SMR,2035,5,LOW,HEAVY,SOUR,615.9214507,191.93651
Deep Conversion: GO-HC (5),5,Others,2035,5,LOW,HEAVY,SOUR,216.1102938,280.7930348
Deep Conversion: FCC & GO-HC (6),6,ADU/VDU,2035,5,LOW,HEAVY,SOUR,2040.783122,218.3885014
Deep Conversion: FCC & GO-HC (6),6,CNR,2035,5,LOW,HEAVY,SOUR,1026.819003,232.4403961
Deep Conversion: FCC & GO-HC (6),6,FCC/RFCC,2035,5,LOW,HEAVY,SOUR,1992.802789,137.75025
Deep Conversion: FCC & GO-HC (6),6,Coker,2035,5,LOW,HEAVY,SOUR,995.8490625,232.9817014
Deep Conversion: FCC & GO-HC (6),6,Hydrotreater,2035,5,LOW,HEAVY,SOUR,1950.243071,219.0613345
Deep Conversion: FCC & GO-HC (6),6,Steam Boiler,2035,5,LOW,HEAVY,SOUR,284.2733413,278.7846608
Deep Conversion: FCC & GO-HC (6),6,SMR,2035,5,LOW,HEAVY,SOUR,1312.070426,178.9695559
Deep Conversion: FCC & GO-HC (6),6,Others,2035,5,LOW,HEAVY,SOUR,513.2534299,252.2559775
Hydroskimming Configuration (0),0,ADU/VDU,2050,5,LOW,HEAVY,SOUR,613.5417336,247.0084684
Hydroskimming Configuration (0),0,CNR,2050,5,LOW,HEAVY,SOUR,205.6662855,281.5575439
Hydroskimming Configuration (0),0,FCC/RFCC,2050,5,LOW,HEAVY,SOUR,3.54E-17,0
Hydroskimming Configuration (0),0,Coker,2050,5,LOW,HEAVY,SOUR,1.84E-17,0
Hydroskimming Configuration (0),0,Hydrotreater,2050,5,LOW,HEAVY,SOUR,689.7241162,243.9348577
Hydroskimming Configuration (0),0,Steam Boiler,2050,5,LOW,HEAVY,SOUR,77.23146285,327.1565293
Hydroskimming Configuration (0),0,SMR,2050,5,LOW,HEAVY,SOUR,137.807,238.7391051
Hydroskimming Configuration (0),0,Others,2050,5,LOW,HEAVY,SOUR,103.1067583,315.7090659
Medium Conversion:  FCC (1),1,ADU/VDU,2050,5,LOW,HEAVY,SOUR,350.5466934,251.4102176
Medium Conversion:  FCC (1),1,CNR,2050,5,LOW,HEAVY,SOUR,194.7588728,269.9914652
Medium Conversion:  FCC (1),1,FCC/RFCC,2050,5,LOW,HEAVY,SOUR,370.4633721,168.1101176
Medium Conversion:  FCC (1),1,Coker,2050,5,LOW,HEAVY,SOUR,140.921079,285.0226061
Medium Conversion:  FCC (1),1,Hydrotreater,2050,5,LOW,HEAVY,SOUR,364.5465501,250.2784766
Medium Conversion:  FCC (1),1,Steam Boiler,2050,5,LOW,HEAVY,SOUR,53.57808949,343.348872
Medium Conversion:  FCC (1),1,SMR,2050,5,LOW,HEAVY,SOUR,54.9722717,291.1251089
Medium Conversion:  FCC (1),1,Others,2050,5,LOW,HEAVY,SOUR,59.54310073,335.1927705
Medium Conversion: GO-HC (2),2,ADU/VDU,2050,5,LOW,HEAVY,SOUR,160.0167088,284.2580384
Medium Conversion: GO-HC (2),2,CNR,2050,5,LOW,HEAVY,SOUR,91.27891251,307.642984
Medium Conversion: GO-HC (2),2,FCC/RFCC,2050,5,LOW,HEAVY,SOUR,8.05E-12,0
Medium Conversion: GO-HC (2),2,Coker,2050,5,LOW,HEAVY,SOUR,90.26541169,308.6498931
Medium Conversion: GO-HC (2),2,Hydrotreater,2050,5,LOW,HEAVY,SOUR,132.4130552,290.8615284
Medium Conversion: GO-HC (2),2,Steam Boiler,2050,5,LOW,HEAVY,SOUR,18.21841455,431.3435994
Medium Conversion: GO-HC (2),2,SMR,2050,5,LOW,HEAVY,SOUR,174.961996,220.1252498
Medium Conversion: GO-HC (2),2,Others,2050,5,LOW,HEAVY,SOUR,68.6679087,325.4918879
Medium Conversion: FCC & GO-HC (3),3,ADU/VDU,2050,5,LOW,HEAVY,SOUR,334.6866239,252.7773234
Medium Conversion: FCC & GO-HC (3),3,CNR,2050,5,LOW,HEAVY,SOUR,125.7961613,287.568617
Medium Conversion: FCC & GO-HC (3),3,FCC/RFCC,2050,5,LOW,HEAVY,SOUR,277.0847732,175.6650017
Medium Conversion: FCC & GO-HC (3),3,Coker,2050,5,LOW,HEAVY,SOUR,156.7563503,279.3188548
Medium Conversion: FCC & GO-HC (3),3,Hydrotreater,2050,5,LOW,HEAVY,SOUR,290.5444938,257.8144664
Medium Conversion: FCC & GO-HC (3),3,Steam Boiler,2050,5,LOW,HEAVY,SOUR,41.63878711,359.2675581
Medium Conversion: FCC & GO-HC (3),3,SMR,2050,5,LOW,HEAVY,SOUR,196.2202366,218.2276159
Medium Conversion: FCC & GO-HC (3),3,Others,2050,5,LOW,HEAVY,SOUR,91.29060392,306.1077154
Deep Conversion: FCC (4),4,ADU/VDU,2050,5,LOW,HEAVY,SOUR,340.3587942,250.5933799
Deep Conversion: FCC (4),4,CNR,2050,5,LOW,HEAVY,SOUR,137.9333447,284.216719
Deep Conversion: FCC (4),4,FCC/RFCC,2050,5,LOW,HEAVY,SOUR,381.7910992,167.7850982
Deep Conversion: FCC (4),4,Coker,2050,5,LOW,HEAVY,SOUR,154.4295499,278.970252
Deep Conversion: FCC (4),4,Hydrotreater,2050,5,LOW,HEAVY,SOUR,358.2603347,249.8933318
Deep Conversion: FCC (4),4,Steam Boiler,2050,5,LOW,HEAVY,SOUR,48.22335948,349.7370535
Deep Conversion: FCC (4),4,SMR,2050,5,LOW,HEAVY,SOUR,90.61654002,255.7889737
Deep Conversion: FCC (4),4,Others,2050,5,LOW,HEAVY,SOUR,51.16583105,344.8549514
Deep Conversion: GO-HC (5),5,ADU/VDU,2050,5,LOW,HEAVY,SOUR,445.0927055,259.3561467
Deep Conversion: GO-HC (5),5,CNR,2050,5,LOW,HEAVY,SOUR,371.9945037,264.1693359
Deep Conversion: GO-HC (5),5,FCC/RFCC,2050,5,LOW,HEAVY,SOUR,3.31E-11,0
Deep Conversion: GO-HC (5),5,Coker,2050,5,LOW,HEAVY,SOUR,216.758443,282.0627262
Deep Conversion: GO-HC (5),5,Hydrotreater,2050,5,LOW,HEAVY,SOUR,303.0356124,270.5561212
Deep Conversion: GO-HC (5),5,Steam Boiler,2050,5,LOW,HEAVY,SOUR,54.21957322,342.6487478
Deep Conversion: GO-HC (5),5,SMR,2050,5,LOW,HEAVY,SOUR,818.5293356,183.8700659
Deep Conversion: GO-HC (5),5,Others,2050,5,LOW,HEAVY,SOUR,314.2047922,269.04464
Deep Conversion: FCC & GO-HC (6),6,ADU/VDU,2050,5,LOW,HEAVY,SOUR,2012.209166,216.751609
Deep Conversion: FCC & GO-HC (6),6,CNR,2050,5,LOW,HEAVY,SOUR,573.961119,245.9044922
Deep Conversion: FCC & GO-HC (6),6,FCC/RFCC,2050,5,LOW,HEAVY,SOUR,2206.017964,136.099901
Deep Conversion: FCC & GO-HC (6),6,Coker,2050,5,LOW,HEAVY,SOUR,1078.069693,228.8064296
Deep Conversion: FCC & GO-HC (6),6,Hydrotreater,2050,5,LOW,HEAVY,SOUR,1682.750996,219.8602129
Deep Conversion: FCC & GO-HC (6),6,Steam Boiler,2050,5,LOW,HEAVY,SOUR,243.6900406,282.7096121
Deep Conversion: FCC & GO-HC (6),6,SMR,2050,5,LOW,HEAVY,SOUR,1592.815151,174.2997767
Deep Conversion: FCC & GO-HC (6),6,Others,2050,5,LOW,HEAVY,SOUR,647.2062748,241.8425331
Hydroskimming Configuration (0),0,ADU/VDU,2035,5,MEDIUM,HEAVY,SOUR,347.9976717,260.6425361
Hydroskimming Configuration (0),0,CNR,2035,5,MEDIUM,HEAVY,SOUR,175.1549135,283.376427
Hydroskimming Configuration (0),0,FCC/RFCC,2035,5,MEDIUM,HEAVY,SOUR,3.55E-17,0
Hydroskimming Configuration (0),0,Coker,2035,5,MEDIUM,HEAVY,SOUR,1.89E-17,0
Hydroskimming Configuration (0),0,Hydrotreater,2035,5,MEDIUM,HEAVY,SOUR,337.5080956,260.7619431
Hydroskimming Configuration (0),0,Steam Boiler,2035,5,MEDIUM,HEAVY,SOUR,51.86005685,345.3434304
Hydroskimming Configuration (0),0,SMR,2035,5,MEDIUM,HEAVY,SOUR,0,0
Hydroskimming Configuration (0),0,Others,2035,5,MEDIUM,HEAVY,SOUR,45.20650868,368.1619124
Medium Conversion:  FCC (1),1,ADU/VDU,2035,5,MEDIUM,HEAVY,SOUR,285.8522851,256.7626629
Medium Conversion:  FCC (1),1,CNR,2035,5,MEDIUM,HEAVY,SOUR,89.14323362,303.5134069
Medium Conversion:  FCC (1),1,FCC/RFCC,2035,5,MEDIUM,HEAVY,SOUR,233.9826666,180.8888142
Medium Conversion:  FCC (1),1,Coker,2035,5,MEDIUM,HEAVY,SOUR,139.7333745,282.5720322
Medium Conversion:  FCC (1),1,Hydrotreater,2035,5,MEDIUM,HEAVY,SOUR,277.3852594,257.0707023
Medium Conversion:  FCC (1),1,Steam Boiler,2035,5,MEDIUM,HEAVY,SOUR,34.5460913,372.6378672
Medium Conversion:  FCC (1),1,SMR,2035,5,MEDIUM,HEAVY,SOUR,64.03372563,271.8669914
Medium Conversion:  FCC (1),1,Others,2035,5,MEDIUM,HEAVY,SOUR,58.0329887,328.5935376
Medium Conversion: GO-HC (2),2,ADU/VDU,2035,5,MEDIUM,HEAVY,SOUR,218.8371189,276.3576685
Medium Conversion: GO-HC (2),2,CNR,2035,5,MEDIUM,HEAVY,SOUR,145.9000927,290.9829771
Medium Conversion: GO-HC (2),2,FCC/RFCC,2035,5,MEDIUM,HEAVY,SOUR,1.37E-11,0
Medium Conversion: GO-HC (2),2,Coker,2035,5,MEDIUM,HEAVY,SOUR,105.449571,304.7498386
Medium Conversion: GO-HC (2),2,Hydrotreater,2035,5,MEDIUM,HEAVY,SOUR,162.4912303,287.0902284
Medium Conversion: GO-HC (2),2,Steam Boiler,2035,5,MEDIUM,HEAVY,SOUR,28.50247703,387.935126
Medium Conversion: GO-HC (2),2,SMR,2035,5,MEDIUM,HEAVY,SOUR,287.823385,206.0109783
Medium Conversion: GO-HC (2),2,Others,2035,5,MEDIUM,HEAVY,SOUR,111.0981753,302.3793175
Medium Conversion: FCC & GO-HC (3),3,ADU/VDU,2035,5,MEDIUM,HEAVY,SOUR,321.4458162,252.5473932
Medium Conversion: FCC & GO-HC (3),3,CNR,2035,5,MEDIUM,HEAVY,SOUR,45.89927449,344.9549861
Medium Conversion: FCC & GO-HC (3),3,FCC/RFCC,2035,5,MEDIUM,HEAVY,SOUR,265.9807344,176.5218656
Medium Conversion: FCC & GO-HC (3),3,Coker,2035,5,MEDIUM,HEAVY,SOUR,153.9610315,277.6677251
Medium Conversion: FCC & GO-HC (3),3,Hydrotreater,2035,5,MEDIUM,HEAVY,SOUR,245.420377,261.1425417
Medium Conversion: FCC & GO-HC (3),3,Steam Boiler,2035,5,MEDIUM,HEAVY,SOUR,32.39060299,377.5703288
Medium Conversion: FCC & GO-HC (3),3,SMR,2035,5,MEDIUM,HEAVY,SOUR,246.0132385,210.390206
Medium Conversion: FCC & GO-HC (3),3,Others,2035,5,MEDIUM,HEAVY,SOUR,103.0102884,295.4183439
Deep Conversion: FCC (4),4,ADU/VDU,2035,5,MEDIUM,HEAVY,SOUR,297.9755763,253.7498928
Deep Conversion: FCC (4),4,CNR,2035,5,MEDIUM,HEAVY,SOUR,78.74303203,310.906771
Deep Conversion: FCC (4),4,FCC/RFCC,2035,5,MEDIUM,HEAVY,SOUR,313.3202361,172.7000191
Deep Conversion: FCC (4),4,Coker,2035,5,MEDIUM,HEAVY,SOUR,145.2056324,279.7132503
Deep Conversion: FCC (4),4,Hydrotreater,2035,5,MEDIUM,HEAVY,SOUR,256.6335872,258.3101672
