Refinery Configuration,Config,Capture Scenario,Year,PADD,Scenario,API,Sul,"Total Avoided CO2,kt/y","Marginal Abatement Cost, $/t"
Deep Conversion: FCC & GO-HC (6),6,SMR,2035,2,MEDIUM,LIGHT,SWEET,1238.572137,163.6994181
Deep Conversion: FCC & GO-HC (6),6,Others,2035,2,MEDIUM,LIGHT,SWEET,426.0544671,236.3821654
Hydroskimming Configuration (0),0,ADU/VDU,2050,2,MEDIUM,LIGHT,SWEET,114.9606006,261.7130309
Hydroskimming Configuration (0),0,CNR,2050,2,MEDIUM,LIGHT,SWEET,0.179136172,8149.51982
Hydroskimming Configuration (0),0,FCC/RFCC,2050,2,MEDIUM,LIGHT,SWEET,3.51E-17,0
Hydroskimming Configuration (0),0,Coker,2050,2,MEDIUM,LIGHT,SWEET,1.83E-17,0
Hydroskimming Configuration (0),0,Hydrotreater,2050,2,MEDIUM,LIGHT,SWEET,98.63915105,268.3912904
Hydroskimming Configuration (0),0,Steam Boiler,2050,2,MEDIUM,LIGHT,SWEET,6.064022264,551.2600745
Hydroskimming Configuration (0),0,SMR,2050,2,MEDIUM,LIGHT,SWEET,58.60964545,239.9589612
Hydroskimming Configuration (0),0,Others,2050,2,MEDIUM,LIGHT,SWEET,48.0015326,299.0893255
Medium Conversion:  FCC (1),1,ADU/VDU,2050,2,MEDIUM,LIGHT,SWEET,925.7121586,207.0375972
Medium Conversion:  FCC (1),1,CNR,2050,2,MEDIUM,LIGHT,SWEET,408.8899624,224.2430214
Medium Conversion:  FCC (1),1,FCC/RFCC,2050,2,MEDIUM,LIGHT,SWEET,780.567424,137.8244569
Medium Conversion:  FCC (1),1,Coker,2050,2,MEDIUM,LIGHT,SWEET,405.0368096,224.4271931
Medium Conversion:  FCC (1),1,Hydrotreater,2050,2,MEDIUM,LIGHT,SWEET,1002.983308,205.4426589
Medium Conversion:  FCC (1),1,Steam Boiler,2050,2,MEDIUM,LIGHT,SWEET,91.93088076,284.9102208
Medium Conversion:  FCC (1),1,SMR,2050,2,MEDIUM,LIGHT,SWEET,180.233488,204.3967595
Medium Conversion:  FCC (1),1,Others,2050,2,MEDIUM,LIGHT,SWEET,222.8796666,242.9679389
Medium Conversion: GO-HC (2),2,ADU/VDU,2050,2,MEDIUM,LIGHT,SWEET,0,0
Medium Conversion: GO-HC (2),2,CNR,2050,2,MEDIUM,LIGHT,SWEET,0,0
Medium Conversion: GO-HC (2),2,FCC/RFCC,2050,2,MEDIUM,LIGHT,SWEET,0.00E+00,0
Medium Conversion: GO-HC (2),2,Coker,2050,2,MEDIUM,LIGHT,SWEET,0,0
Medium Conversion: GO-HC (2),2,Hydrotreater,2050,2,MEDIUM,LIGHT,SWEET,0,0
Medium Conversion: GO-HC (2),2,Steam Boiler,2050,2,MEDIUM,LIGHT,SWEET,0,0
Medium Conversion: GO-HC (2),2,SMR,2050,2,MEDIUM,LIGHT,SWEET,0,0
Medium Conversion: GO-HC (2),2,Others,2050,2,MEDIUM,LIGHT,SWEET,0,0
Medium Conversion: FCC & GO-HC (3),3,ADU/VDU,2050,2,MEDIUM,LIGHT,SWEET,469.2730851,221.2868803
Medium Conversion: FCC & GO-HC (3),3,CNR,2050,2,MEDIUM,LIGHT,SWEET,232.838727,239.2630539
Medium Conversion: FCC & GO-HC (3),3,FCC/RFCC,2050,2,MEDIUM,LIGHT,SWEET,223.6676899,164.6907402
Medium Conversion: FCC & GO-HC (3),3,Coker,2050,2,MEDIUM,LIGHT,SWEET,220.7436413,241.0353082
Medium Conversion: FCC & GO-HC (3),3,Hydrotreater,2050,2,MEDIUM,LIGHT,SWEET,478.332813,220.8069856
Medium Conversion: FCC & GO-HC (3),3,Steam Boiler,2050,2,MEDIUM,LIGHT,SWEET,41.88780372,320.5261697
Medium Conversion: FCC & GO-HC (3),3,SMR,2050,2,MEDIUM,LIGHT,SWEET,150.6436289,206.3804357
Medium Conversion: FCC & GO-HC (3),3,Others,2050,2,MEDIUM,LIGHT,SWEET,140.6486469,257.1007781
Deep Conversion: FCC (4),4,ADU/VDU,2050,2,MEDIUM,LIGHT,SWEET,1432.406185,198.6483032
Deep Conversion: FCC (4),4,CNR,2050,2,MEDIUM,LIGHT,SWEET,777.1709244,209.9559931
Deep Conversion: FCC (4),4,FCC/RFCC,2050,2,MEDIUM,LIGHT,SWEET,1992.427012,124.1771391
Deep Conversion: FCC (4),4,Coker,2050,2,MEDIUM,LIGHT,SWEET,673.0119947,212.8043127
Deep Conversion: FCC (4),4,Hydrotreater,2050,2,MEDIUM,LIGHT,SWEET,1677.24631,196.0221837
Deep Conversion: FCC (4),4,Steam Boiler,2050,2,MEDIUM,LIGHT,SWEET,147.6452509,268.4887168
Deep Conversion: FCC (4),4,SMR,2050,2,MEDIUM,LIGHT,SWEET,337.3217119,188.2842823
Deep Conversion: FCC (4),4,Others,2050,2,MEDIUM,LIGHT,SWEET,394.0139236,226.1460921
Deep Conversion: GO-HC (5),5,ADU/VDU,2050,2,MEDIUM,LIGHT,SWEET,0,0
Deep Conversion: GO-HC (5),5,CNR,2050,2,MEDIUM,LIGHT,SWEET,0,0
Deep Conversion: GO-HC (5),5,FCC/RFCC,2050,2,MEDIUM,LIGHT,SWEET,0.00E+00,0
Deep Conversion: GO-HC (5),5,Coker,2050,2,MEDIUM,LIGHT,SWEET,0,0
Deep Conversion: GO-HC (5),5,Hydrotreater,2050,2,MEDIUM,LIGHT,SWEET,0,0
Deep Conversion: GO-HC (5),5,Steam Boiler,2050,2,MEDIUM,LIGHT,SWEET,0,0
Deep Conversion: GO-HC (5),5,SMR,2050,2,MEDIUM,LIGHT,SWEET,0,0
Deep Conversion: GO-HC (5),5,Others,2050,2,MEDIUM,LIGHT,SWEET,0,0
Deep Conversion: FCC & GO-HC (6),6,ADU/VDU,2050,2,MEDIUM,LIGHT,SWEET,833.590584,208.7363253
Deep Conversion: FCC & GO-HC (6),6,CNR,2050,2,MEDIUM,LIGHT,SWEET,249.031388,236.5263717
Deep Conversion: FCC & GO-HC (6),6,FCC/RFCC,2050,2,MEDIUM,LIGHT,SWEET,683.9186512,139.6756639
Deep Conversion: FCC & GO-HC (6),6,Coker,2050,2,MEDIUM,LIGHT,SWEET,310.6036202,230.2430184
Deep Conversion: FCC & GO-HC (6),6,Hydrotreater,2050,2,MEDIUM,LIGHT,SWEET,746.308357,210.5930665
Deep Conversion: FCC & GO-HC (6),6,Steam Boiler,2050,2,MEDIUM,LIGHT,SWEET,55.29773181,305.1887438
Deep Conversion: FCC & GO-HC (6),6,SMR,2050,2,MEDIUM,LIGHT,SWEET,483.2920243,175.9295391
Deep Conversion: FCC & GO-HC (6),6,Others,2050,2,MEDIUM,LIGHT,SWEET,344.4229122,227.7908745
Hydroskimming Configuration (0),0,ADU/VDU,2035,2,HIGH,LIGHT,SWEET,5.684849048,551.4595964
Hydroskimming Configuration (0),0,CNR,2035,2,HIGH,LIGHT,SWEET,0.631541877,2210.424743
Hydroskimming Configuration (0),0,FCC/RFCC,2035,2,HIGH,LIGHT,SWEET,3.54E-17,0
Hydroskimming Configuration (0),0,Coker,2035,2,HIGH,LIGHT,SWEET,1.64E-17,0
Hydroskimming Configuration (0),0,Hydrotreater,2035,2,HIGH,LIGHT,SWEET,5.657868921,564.4847734
Hydroskimming Configuration (0),0,Steam Boiler,2035,2,HIGH,LIGHT,SWEET,0.622056639,2197.48297
Hydroskimming Configuration (0),0,SMR,2035,2,HIGH,LIGHT,SWEET,2.317486223,996.2403102
Hydroskimming Configuration (0),0,Others,2035,2,HIGH,LIGHT,SWEET,2.270730157,895.2264353
Medium Conversion:  FCC (1),1,ADU/VDU,2035,2,HIGH,LIGHT,SWEET,594.3031358,216.1763064
Medium Conversion:  FCC (1),1,CNR,2035,2,HIGH,LIGHT,SWEET,391.9245476,226.2071404
Medium Conversion:  FCC (1),1,FCC/RFCC,2035,2,HIGH,LIGHT,SWEET,585.05071,143.3296751
Medium Conversion:  FCC (1),1,Coker,2035,2,HIGH,LIGHT,SWEET,192.0285895,249.4797797
Medium Conversion:  FCC (1),1,Hydrotreater,2035,2,HIGH,LIGHT,SWEET,672.594926,213.3633735
Medium Conversion:  FCC (1),1,Steam Boiler,2035,2,HIGH,LIGHT,SWEET,105.0789768,279.480224
Medium Conversion:  FCC (1),1,SMR,2035,2,HIGH,LIGHT,SWEET,150.8686516,213.7393408
Medium Conversion:  FCC (1),1,Others,2035,2,HIGH,LIGHT,SWEET,165.9095014,255.946087
Medium Conversion: GO-HC (2),2,ADU/VDU,2035,2,HIGH,LIGHT,SWEET,0,0
Medium Conversion: GO-HC (2),2,CNR,2035,2,HIGH,LIGHT,SWEET,0,0
Medium Conversion: GO-HC (2),2,FCC/RFCC,2035,2,HIGH,LIGHT,SWEET,0.00E+00,0
Medium Conversion: GO-HC (2),2,Coker,2035,2,HIGH,LIGHT,SWEET,0,0
Medium Conversion: GO-HC (2),2,Hydrotreater,2035,2,HIGH,LIGHT,SWEET,0,0
Medium Conversion: GO-HC (2),2,Steam Boiler,2035,2,HIGH,LIGHT,SWEET,0,0
Medium Conversion: GO-HC (2),2,SMR,2035,2,HIGH,LIGHT,SWEET,0,0
Medium Conversion: GO-HC (2),2,Others,2035,2,HIGH,LIGHT,SWEET,0,0
Medium Conversion: FCC & GO-HC (3),3,ADU/VDU,2035,2,HIGH,LIGHT,SWEET,261.8019663,236.7277487
Medium Conversion: FCC & GO-HC (3),3,CNR,2035,2,HIGH,LIGHT,SWEET,197.1201058,245.063394
Medium Conversion: FCC & GO-HC (3),3,FCC/RFCC,2035,2,HIGH,LIGHT,SWEET,171.4494339,172.7285082
Medium Conversion: FCC & GO-HC (3),3,Coker,2035,2,HIGH,LIGHT,SWEET,87.71150817,279.9766592
Medium Conversion: FCC & GO-HC (3),3,Hydrotreater,2035,2,HIGH,LIGHT,SWEET,339.0766209,229.7241309
Medium Conversion: FCC & GO-HC (3),3,Steam Boiler,2035,2,HIGH,LIGHT,SWEET,48.92605483,311.8054204
Medium Conversion: FCC & GO-HC (3),3,SMR,2035,2,HIGH,LIGHT,SWEET,84.70250829,233.7527081
Medium Conversion: FCC & GO-HC (3),3,Others,2035,2,HIGH,LIGHT,SWEET,64.49861473,300.1488405
Deep Conversion: FCC (4),4,ADU/VDU,2035,2,HIGH,LIGHT,SWEET,1508.713558,202.0454723
Deep Conversion: FCC (4),4,CNR,2035,2,HIGH,LIGHT,SWEET,840.4498804,213.8420087
Deep Conversion: FCC (4),4,FCC/RFCC,2035,2,HIGH,LIGHT,SWEET,1480.381707,129.0726498
Deep Conversion: FCC (4),4,Coker,2035,2,HIGH,LIGHT,SWEET,521.113604,226.1279288
Deep Conversion: FCC (4),4,Hydrotreater,2035,2,HIGH,LIGHT,SWEET,1975.109564,197.5863603
Deep Conversion: FCC (4),4,Steam Boiler,2035,2,HIGH,LIGHT,SWEET,265.4652468,252.0202417
Deep Conversion: FCC (4),4,SMR,2035,2,HIGH,LIGHT,SWEET,690.47059,175.0394008
Deep Conversion: FCC (4),4,Others,2035,2,HIGH,LIGHT,SWEET,295.4187218,246.9116909
Deep Conversion: GO-HC (5),5,ADU/VDU,2035,2,HIGH,LIGHT,SWEET,0,0
Deep Conversion: GO-HC (5),5,CNR,2035,2,HIGH,LIGHT,SWEET,0,0
Deep Conversion: GO-HC (5),5,FCC/RFCC,2035,2,HIGH,LIGHT,SWEET,0.00E+00,0
Deep Conversion: GO-HC (5),5,Coker,2035,2,HIGH,LIGHT,SWEET,0,0
Deep Conversion: GO-HC (5),5,Hydrotreater,2035,2,HIGH,LIGHT,SWEET,0,0
Deep Conversion: GO-HC (5),5,Steam Boiler,2035,2,HIGH,LIGHT,SWEET,0,0
Deep Conversion: GO-HC (5),5,SMR,2035,2,HIGH,LIGHT,SWEET,0,0
Deep Conversion: GO-HC (5),5,Others,2035,2,HIGH,LIGHT,SWEET,0,0
Deep Conversion: FCC & GO-HC (6),6,ADU/VDU,2035,2,HIGH,LIGHT,SWEET,1576.128971,201.1339973
Deep Conversion: FCC & GO-HC (6),6,CNR,2035,2,HIGH,LIGHT,SWEET,833.072076,214.3024897
Deep Conversion: FCC & GO-HC (6),6,FCC/RFCC,2035,2,HIGH,LIGHT,SWEET,1920.148818,125.4977081
Deep Conversion: FCC & GO-HC (6),6,Coker,2035,2,HIGH,LIGHT,SWEET,502.0243317,228.2758896
Deep Conversion: FCC & GO-HC (6),6,Hydrotreater,2035,2,HIGH,LIGHT,SWEET,1933.37304,197.611816
Deep Conversion: FCC & GO-HC (6),6,Steam Boiler,2035,2,HIGH,LIGHT,SWEET,298.264504,248.648895
Deep Conversion: FCC & GO-HC (6),6,SMR,2035,2,HIGH,LIGHT,SWEET,1222.783462,163.8141476
Deep Conversion: FCC & GO-HC (6),6,Others,2035,2,HIGH,LIGHT,SWEET,398.2409012,236.4274005
Hydroskimming Configuration (0),0,ADU/VDU,2050,2,HIGH,LIGHT,SWEET,77.552697,281.1785904
Hydroskimming Configuration (0),0,CNR,2050,2,HIGH,LIGHT,SWEET,65.6277688,285.7269612
Hydroskimming Configuration (0),0,FCC/RFCC,2050,2,HIGH,LIGHT,SWEET,3.55E-17,0
Hydroskimming Configuration (0),0,Coker,2050,2,HIGH,LIGHT,SWEET,1.35E-17,0
Hydroskimming Configuration (0),0,Hydrotreater,2050,2,HIGH,LIGHT,SWEET,93.40217337,272.6841355
Hydroskimming Configuration (0),0,Steam Boiler,2050,2,HIGH,LIGHT,SWEET,16.10138012,396.6678802
Hydroskimming Configuration (0),0,SMR,2050,2,HIGH,LIGHT,SWEET,0,0
Hydroskimming Configuration (0),0,Others,2050,2,HIGH,LIGHT,SWEET,9.054191263,508.6046778
Medium Conversion:  FCC (1),1,ADU/VDU,2050,2,HIGH,LIGHT,SWEET,605.6159829,215.8316819
Medium Conversion:  FCC (1),1,CNR,2050,2,HIGH,LIGHT,SWEET,313.0665984,233.4377463
Medium Conversion:  FCC (1),1,FCC/RFCC,2050,2,HIGH,LIGHT,SWEET,703.7575372,140.227586
Medium Conversion:  FCC (1),1,Coker,2050,2,HIGH,LIGHT,SWEET,164.4035319,258.3287975
Medium Conversion:  FCC (1),1,Hydrotreater,2050,2,HIGH,LIGHT,SWEET,897.5604605,207.4586522
Medium Conversion:  FCC (1),1,Steam Boiler,2050,2,HIGH,LIGHT,SWEET,124.2316506,272.6809469
Medium Conversion:  FCC (1),1,SMR,2050,2,HIGH,LIGHT,SWEET,22.89966664,425.5655786
Medium Conversion:  FCC (1),1,Others,2050,2,HIGH,LIGHT,SWEET,28.64015567,432.6848783
Medium Conversion: GO-HC (2),2,ADU/VDU,2050,2,HIGH,LIGHT,SWEET,0,0
Medium Conversion: GO-HC (2),2,CNR,2050,2,HIGH,LIGHT,SWEET,0,0
Medium Conversion: GO-HC (2),2,FCC/RFCC,2050,2,HIGH,LIGHT,SWEET,0.00E+00,0
Medium Conversion: GO-HC (2),2,Coker,2050,2,HIGH,LIGHT,SWEET,0,0
Medium Conversion: GO-HC (2),2,Hydrotreater,2050,2,HIGH,LIGHT,SWEET,0,0
Medium Conversion: GO-HC (2),2,Steam Boiler,2050,2,HIGH,LIGHT,SWEET,0,0
Medium Conversion: GO-HC (2),2,SMR,2050,2,HIGH,LIGHT,SWEET,0,0
Medium Conversion: GO-HC (2),2,Others,2050,2,HIGH,LIGHT,SWEET,0,0
Medium Conversion: FCC & GO-HC (3),3,ADU/VDU,2050,2,HIGH,LIGHT,SWEET,303.5119247,234.6809302
Medium Conversion: FCC & GO-HC (3),3,CNR,2050,2,HIGH,LIGHT,SWEET,213.92504,245.4277295
Medium Conversion: FCC & GO-HC (3),3,FCC/RFCC,2050,2,HIGH,LIGHT,SWEET,150.6990821,178.8685416
Medium Conversion: FCC & GO-HC (3),3,Coker,2050,2,HIGH,LIGHT,SWEET,106.9499036,272.7300566
Medium Conversion: FCC & GO-HC (3),3,Hydrotreater,2050,2,HIGH,LIGHT,SWEET,415.8366399,226.0972137
Medium Conversion: FCC & GO-HC (3),3,Steam Boiler,2050,2,HIGH,LIGHT,SWEET,62.33492873,298.9062533
Medium Conversion: FCC & GO-HC (3),3,SMR,2050,2,HIGH,LIGHT,SWEET,92.23448745,231.3568101
Medium Conversion: FCC & GO-HC (3),3,Others,2050,2,HIGH,LIGHT,SWEET,45.99437114,329.3170579
Deep Conversion: FCC (4),4,ADU/VDU,2050,2,HIGH,LIGHT,SWEET,884.3290344,209.8584085
Deep Conversion: FCC (4),4,CNR,2050,2,HIGH,LIGHT,SWEET,465.9737402,225.1424267
Deep Conversion: FCC (4),4,FCC/RFCC,2050,2,HIGH,LIGHT,SWEET,1050.5784,134.0076745
Deep Conversion: FCC (4),4,Coker,2050,2,HIGH,LIGHT,SWEET,287.4387998,241.1264048
Deep Conversion: FCC (4),4,Hydrotreater,2050,2,HIGH,LIGHT,SWEET,1267.825006,202.9494257
Deep Conversion: FCC (4),4,Steam Boiler,2050,2,HIGH,LIGHT,SWEET,182.4888035,261.1354395
Deep Conversion: FCC (4),4,SMR,2050,2,HIGH,LIGHT,SWEET,329.3190022,190.7403184
Deep Conversion: FCC (4),4,Others,2050,2,HIGH,LIGHT,SWEET,92.98064287,306.2299825
Deep Conversion: GO-HC (5),5,ADU/VDU,2050,2,HIGH,LIGHT,SWEET,0,0
Deep Conversion: GO-HC (5),5,CNR,2050,2,HIGH,LIGHT,SWEET,0,0
Deep Conversion: GO-HC (5),5,FCC/RFCC,2050,2,HIGH,LIGHT,SWEET,0.00E+00,0
Deep Conversion: GO-HC (5),5,Coker,2050,2,HIGH,LIGHT,SWEET,0,0
Deep Conversion: GO-HC (5),5,Hydrotreater,2050,2,HIGH,LIGHT,SWEET,0,0
Deep Conversion: GO-HC (5),5,Steam Boiler,2050,2,HIGH,LIGHT,SWEET,0,0
Deep Conversion: GO-HC (5),5,SMR,2050,2,HIGH,LIGHT,SWEET,0,0
Deep Conversion: GO-HC (5),5,Others,2050,2,HIGH,LIGHT,SWEET,0,0
Deep Conversion: FCC & GO-HC (6),6,ADU/VDU,2050,2,HIGH,LIGHT,SWEET,552.3584606,220.9108331
Deep Conversion: FCC & GO-HC (6),6,CNR,2050,2,HIGH,LIGHT,SWEET,373.0406704,231.3109469
Deep Conversion: FCC & GO-HC (6),6,FCC/RFCC,2050,2,HIGH,LIGHT,SWEET,518.8431465,146.5664122
Deep Conversion: FCC & GO-HC (6),6,Coker,2050,2,HIGH,LIGHT,SWEET,132.6822027,273.1166737
Deep Conversion: FCC & GO-HC (6),6,Hydrotreater,2050,2,HIGH,LIGHT,SWEET,844.3603485,211.9449314
Deep Conversion: FCC & GO-HC (6),6,Steam Boiler,2050,2,HIGH,LIGHT,SWEET,121.2472662,273.5834159
Deep Conversion: FCC & GO-HC (6),6,SMR,2050,2,HIGH,LIGHT,SWEET,357.1716975,185.2007571
Deep Conversion: FCC & GO-HC (6),6,Others,2050,2,HIGH,LIGHT,SWEET,74.2585562,312.807178
Hydroskimming Configuration (0),0,ADU/VDU,2035,3,LOW,LIGHT,SWEET,304.3310682,164.5718725
Hydroskimming Configuration (0),0,CNR,2035,3,LOW,LIGHT,SWEET,267.6187803,166.5321825
Hydroskimming Configuration (0),0,FCC/RFCC,2035,3,LOW,LIGHT,SWEET,3.54E-17,0
Hydroskimming Configuration (0),0,Coker,2035,3,LOW,LIGHT,SWEET,1.38E-17,0
Hydroskimming Configuration (0),0,Hydrotreater,2035,3,LOW,LIGHT,SWEET,400.9662983,159.6175985
Hydroskimming Configuration (0),0,Steam Boiler,2035,3,LOW,LIGHT,SWEET,62.8831372,204.0749517
Hydroskimming Configuration (0),0,SMR,2035,3,LOW,LIGHT,SWEET,0,0
Hydroskimming Configuration (0),0,Others,2035,3,LOW,LIGHT,SWEET,28.05976097,264.6738275
Medium Conversion:  FCC (1),1,ADU/VDU,2035,3,LOW,LIGHT,SWEET,1207.735493,142.3471302
Medium Conversion:  FCC (1),1,CNR,2035,3,LOW,LIGHT,SWEET,570.7717538,153.1119205
Medium Conversion:  FCC (1),1,FCC/RFCC,2035,3,LOW,LIGHT,SWEET,1234.775707,94.34836425
Medium Conversion:  FCC (1),1,Coker,2035,3,LOW,LIGHT,SWEET,390.4157751,160.0845011
Medium Conversion:  FCC (1),1,Hydrotreater,2035,3,LOW,LIGHT,SWEET,1323.734307,141.3118721
Medium Conversion:  FCC (1),1,Steam Boiler,2035,3,LOW,LIGHT,SWEET,203.1108017,178.8161072
Medium Conversion:  FCC (1),1,SMR,2035,3,LOW,LIGHT,SWEET,503.5094618,127.9713692
Medium Conversion:  FCC (1),1,Others,2035,3,LOW,LIGHT,SWEET,196.6185114,179.3535187
Medium Conversion: GO-HC (2),2,ADU/VDU,2035,3,LOW,LIGHT,SWEET,371.975483,163.216569
Medium Conversion: GO-HC (2),2,CNR,2035,3,LOW,LIGHT,SWEET,142.1827374,182.8731111
Medium Conversion: GO-HC (2),2,FCC/RFCC,2035,3,LOW,LIGHT,SWEET,1.67E-11,0.00E+00
Medium Conversion: GO-HC (2),2,Coker,2035,3,LOW,LIGHT,SWEET,137.4809755,183.8464136
Medium Conversion: GO-HC (2),2,Hydrotreater,2035,3,LOW,LIGHT,SWEET,288.9528115,167.6642912
Medium Conversion: GO-HC (2),2,Steam Boiler,2035,3,LOW,LIGHT,SWEET,46.08116132,214.6416957
Medium Conversion: GO-HC (2),2,SMR,2035,3,LOW,LIGHT,SWEET,691.1361344,120.8615057
Medium Conversion: GO-HC (2),2,Others,2035,3,LOW,LIGHT,SWEET,213.8235547,173.4237216
Medium Conversion: FCC & GO-HC (3),3,ADU/VDU,2035,3,LOW,LIGHT,SWEET,1280.272564,143.3914656
Medium Conversion: FCC & GO-HC (3),3,CNR,2035,3,LOW,LIGHT,SWEET,757.1946043,150.5696176
Medium Conversion: FCC & GO-HC (3),3,FCC/RFCC,2035,3,LOW,LIGHT,SWEET,1081.328632,95.85401876
Medium Conversion: FCC & GO-HC (3),3,Coker,2035,3,LOW,LIGHT,SWEET,225.9823378,177.5603585
Medium Conversion: FCC & GO-HC (3),3,Hydrotreater,2035,3,LOW,LIGHT,SWEET,1557.392146,141.145005
Medium Conversion: FCC & GO-HC (3),3,Steam Boiler,2035,3,LOW,LIGHT,SWEET,225.8497792,176.59743
Medium Conversion: FCC & GO-HC (3),3,SMR,2035,3,LOW,LIGHT,SWEET,875.146104,119.8375183
Medium Conversion: FCC & GO-HC (3),3,Others,2035,3,LOW,LIGHT,SWEET,357.798408,164.6929245
Deep Conversion: FCC (4),4,ADU/VDU,2035,3,LOW,LIGHT,SWEET,3068.752204,134.522336
Deep Conversion: FCC (4),4,CNR,2035,3,LOW,LIGHT,SWEET,1440.999905,143.2005624
Deep Conversion: FCC (4),4,FCC/RFCC,2035,3,LOW,LIGHT,SWEET,3968.231111,85.65340749
Deep Conversion: FCC (4),4,Coker,2035,3,LOW,LIGHT,SWEET,1028.341694,148.4172336
Deep Conversion: FCC (4),4,Hydrotreater,2035,3,LOW,LIGHT,SWEET,3756.887049,132.9513587
Deep Conversion: FCC (4),4,Steam Boiler,2035,3,LOW,LIGHT,SWEET,548.8537988,163.523286
Deep Conversion: FCC (4),4,SMR,2035,3,LOW,LIGHT,SWEET,2103.930288,112.1310345
Deep Conversion: FCC (4),4,Others,2035,3,LOW,LIGHT,SWEET,491.4943274,164.9243295
Deep Conversion: GO-HC (5),5,ADU/VDU,2035,3,LOW,LIGHT,SWEET,69.0234816,198.7826492
Deep Conversion: GO-HC (5),5,CNR,2035,3,LOW,LIGHT,SWEET,92.53054281,188.578801
Deep Conversion: GO-HC (5),5,FCC/RFCC,2035,3,LOW,LIGHT,SWEET,1.59E-12,0.00E+00
Deep Conversion: GO-HC (5),5,Coker,2035,3,LOW,LIGHT,SWEET,7.637964279,375.7819862
Deep Conversion: GO-HC (5),5,Hydrotreater,2035,3,LOW,LIGHT,SWEET,95.67025885,188.338395
Deep Conversion: GO-HC (5),5,Steam Boiler,2035,3,LOW,LIGHT,SWEET,16.3831726,267.6179705
Deep Conversion: GO-HC (5),5,SMR,2035,3,LOW,LIGHT,SWEET,61.79985293,166.0918982
Deep Conversion: GO-HC (5),5,Others,2035,3,LOW,LIGHT,SWEET,20.9107723,258.3372228
Deep Conversion: FCC & GO-HC (6),6,ADU/VDU,2035,3,LOW,LIGHT,SWEET,6615.489332,132.3959581
Deep Conversion: FCC & GO-HC (6),6,CNR,2035,3,LOW,LIGHT,SWEET,4118.29691,135.9041489
Deep Conversion: FCC & GO-HC (6),6,FCC/RFCC,2035,3,LOW,LIGHT,SWEET,7470.658283,84.85832115
Deep Conversion: FCC & GO-HC (6),6,Coker,2035,3,LOW,LIGHT,SWEET,1720.800411,147.3840023
Deep Conversion: FCC & GO-HC (6),6,Hydrotreater,2035,3,LOW,LIGHT,SWEET,8115.9398,132.8410685
Deep Conversion: FCC & GO-HC (6),6,Steam Boiler,2035,3,LOW,LIGHT,SWEET,1241.317652,154.3226961
Deep Conversion: FCC & GO-HC (6),6,SMR,2035,3,LOW,LIGHT,SWEET,6306.596681,105.5734285
Deep Conversion: FCC & GO-HC (6),6,Others,2035,3,LOW,LIGHT,SWEET,1540.019228,149.4690679
Hydroskimming Configuration (0),0,ADU/VDU,2050,3,LOW,LIGHT,SWEET,317.4172837,163.0381906
Hydroskimming Configuration (0),0,CNR,2050,3,LOW,LIGHT,SWEET,172.5344163,175.0087517
Hydroskimming Configuration (0),0,FCC/RFCC,2050,3,LOW,LIGHT,SWEET,3.54E-17,0
Hydroskimming Configuration (0),0,Coker,2050,3,LOW,LIGHT,SWEET,1.89E-17,0
Hydroskimming Configuration (0),0,Hydrotreater,2050,3,LOW,LIGHT,SWEET,381.5786537,160.0973328
Hydroskimming Configuration (0),0,Steam Boiler,2050,3,LOW,LIGHT,SWEET,47.92642791,213.2292622
Hydroskimming Configuration (0),0,SMR,2050,3,LOW,LIGHT,SWEET,90.71137668,159.607266
Hydroskimming Configuration (0),0,Others,2050,3,LOW,LIGHT,SWEET,104.8842301,188.082302
Medium Conversion:  FCC (1),1,ADU/VDU,2050,3,LOW,LIGHT,SWEET,1387.170582,142.1769762
Medium Conversion:  FCC (1),1,CNR,2050,3,LOW,LIGHT,SWEET,896.2088808,148.0110669
Medium Conversion:  FCC (1),1,FCC/RFCC,2050,3,LOW,LIGHT,SWEET,1280.887579,94.3371556
Medium Conversion:  FCC (1),1,Coker,2050,3,LOW,LIGHT,SWEET,309.9196966,169.1175774
Medium Conversion:  FCC (1),1,Hydrotreater,2050,3,LOW,LIGHT,SWEET,1756.445115,139.6138071
Medium Conversion:  FCC (1),1,Steam Boiler,2050,3,LOW,LIGHT,SWEET,260.6398958,174.5324385
Medium Conversion:  FCC (1),1,SMR,2050,3,LOW,LIGHT,SWEET,480.9235575,130.0989378
Medium Conversion:  FCC (1),1,Others,2050,3,LOW,LIGHT,SWEET,205.6895751,182.7928569
Medium Conversion: GO-HC (2),2,ADU/VDU,2050,3,LOW,LIGHT,SWEET,390.084317,162.550641
Medium Conversion: GO-HC (2),2,CNR,2050,3,LOW,LIGHT,SWEET,376.0050524,163.2076404
Medium Conversion: GO-HC (2),2,FCC/RFCC,2050,3,LOW,LIGHT,SWEET,1.58E-11,0.00E+00
Medium Conversion: GO-HC (2),2,Coker,2050,3,LOW,LIGHT,SWEET,107.1104683,193.9289298
Medium Conversion: GO-HC (2),2,Hydrotreater,2050,3,LOW,LIGHT,SWEET,466.4260629,159.5905204
Medium Conversion: GO-HC (2),2,Steam Boiler,2050,3,LOW,LIGHT,SWEET,78.88810102,199.8590671
Medium Conversion: GO-HC (2),2,SMR,2050,3,LOW,LIGHT,SWEET,472.0749239,125.629419
